data,spx_pe,ibov_valuation_idx
2017-06-08,23.397328,129.10053
2017-06-09,23.377908,127.979366
2017-06-12,23.355027,126.928146
2017-06-13,23.460393,127.193522
2017-06-14,23.437031,127.386897
2017-06-15,23.384541,
2017-06-16,23.391174,126.775914
2017-06-19,23.586425,127.574101
2017-06-20,23.428476,125.006737
2017-06-21,23.414825,124.998509
2017-06-22,23.404153,126.047672
2017-06-23,23.440685,125.667093
2017-06-26,23.448088,127.932051
2017-06-27,23.258795,126.876716
2017-06-28,23.46366,127.58233
2017-06-29,23.261872,128.036967
2017-06-30,23.297538,129.396764
2017-07-03,23.124619,130.178494
2017-07-04,,130.079749
2017-07-05,23.158226,129.919289
2017-07-06,22.94126,128.512176
2017-07-07,23.088156,128.207713
2017-07-10,23.109577,129.653912
2017-07-11,23.091489,131.314058
2017-07-12,23.260187,133.379469
2017-07-13,23.30379,134.083025
2017-07-14,23.4127,134.613779
2017-07-17,23.411461,134.15297
2017-07-18,23.425458,134.412175
2017-07-19,23.551315,134.08714
2017-07-20,23.547696,133.589302
2017-07-21,23.539033,133.066777
2017-07-24,23.513994,133.922565
2017-07-25,23.582729,135.091045
2017-07-26,23.589395,133.739476
2017-07-27,23.56645,134.286687
2017-07-28,23.534845,134.739267
2017-07-31,23.517708,135.609455
2017-08-01,23.348577,136.835535
2017-08-02,23.36008,138.110988
2017-08-03,23.30907,137.37246
2017-08-04,23.353103,137.621379
2017-08-07,23.39157,139.764963
2017-08-08,23.335093,139.680618
2017-08-09,23.326608,139.211581
2017-08-10,22.988968,137.814754
2017-08-11,23.018292,138.56974
2017-08-14,23.249482,140.474691
2017-08-15,23.237885,140.618694
2017-08-16,23.270885,141.11036
2017-08-17,22.911654,139.841079
2017-08-18,22.869603,141.359279
2017-08-21,22.896192,141.194705
2017-08-22,23.123798,144.025387
2017-08-23,23.043938,144.986091
2017-08-24,22.996134,146.333546
2017-08-25,23.034604,146.212172
2017-08-28,23.045823,146.094913
2017-08-29,23.065247,146.738811
2017-08-30,23.171696,145.825422
2017-08-31,23.304261,145.720506
2017-09-01,23.128036,147.95872
2017-09-04,,148.382499
2017-09-05,22.9534,148.427757
2017-09-06,23.025215,151.021864
2017-09-07,23.021107,
2017-09-08,22.986832,150.336823
2017-09-11,23.235993,152.887729
2017-09-12,23.314157,153.340309
2017-09-13,23.331809,153.852547
2017-09-14,23.306127,153.583056
2017-09-15,23.349178,155.845957
2017-09-18,23.383173,156.32528
2017-09-19,23.409132,156.292365
2017-09-20,23.423982,156.354081
2017-09-21,23.352634,155.531208
2017-09-22,23.367762,155.090971
2017-09-25,23.315838,153.142819
2017-09-26,23.31752,152.887729
2017-09-27,23.412776,151.813879
2017-09-28,23.440979,151.340727
2017-09-29,23.527831,152.836299
2017-10-02,23.414888,152.972073
2017-10-03,23.465437,157.915482
2017-10-04,23.494692,157.561647
2017-10-05,23.627361,157.617191
2017-10-06,23.601994,156.458997
2017-10-09,23.559406,155.784241
2017-10-10,23.614121,158.191144
2017-10-11,23.656709,157.703592
2017-10-12,23.616806,
2017-10-13,23.637544,158.382462
2017-10-16,23.678928,158.180859
2017-10-17,23.694853,156.759346
2017-10-18,23.712443,157.561647
2017-10-19,23.720221,156.928035
2017-10-20,23.841593,157.15021
2017-10-23,23.746883,155.138286
2017-10-24,23.785303,157.065866
2017-10-25,23.674391,157.726221
2017-10-26,23.70448,156.131905
2017-10-27,23.895847,156.29648
2017-10-30,23.81956,153.877233
2017-10-31,23.842057,152.8651
2017-11-01,23.675439,151.869423
2017-11-02,23.679936,
2017-11-03,23.753275,152.056627
2017-11-06,23.783471,152.871271
2017-11-07,23.778973,148.970854
2017-11-08,23.813302,152.978245
2017-11-09,23.723719,150.03236
2017-11-10,23.702424,148.458615
2017-11-13,23.725738,149.094284
2017-11-14,23.670941,145.704048
2017-11-15,23.540143,
2017-11-16,23.733079,149.1704
2017-11-17,23.670757,151.073294
2017-11-20,23.700954,
2017-11-21,23.855985,153.455511
2017-11-22,23.838087,153.299165
2017-11-23,,153.233335
2017-11-24,23.8871,152.554465
2017-11-27,23.877921,152.352861
2017-11-28,24.113083,152.519493
2017-11-29,24.10418,149.55715
2017-11-30,24.301616,148.057465
2017-12-01,24.046414,148.660219
2017-12-04,24.021113,150.359452
2017-12-05,23.931289,149.240344
2017-12-06,23.928559,150.72563
2017-12-07,23.998726,149.118971
2017-12-08,24.13087,149.62298
2017-12-11,24.208136,149.762869
2017-12-12,24.245633,151.848852
2017-12-13,24.234165,149.997387
2017-12-14,24.135512,148.999654
2017-12-15,24.352112,149.36789
2017-12-18,24.482708,150.410881
2017-12-19,24.403622,149.516007
2017-12-20,24.383418,150.929291
2017-12-21,24.431835,154.562275
2017-12-22,24.420641,154.673363
2017-12-26,24.394794,155.704011
2017-12-27,24.414089,156.496026
2017-12-28,24.458865,157.172839
2017-12-29,24.332091,157.172839
2018-01-02,24.127178,160.235984
2018-01-03,24.281564,160.449931
2018-01-04,24.379385,161.791213
2018-01-05,24.550864,162.663459
2018-01-08,24.591676,163.297071
2018-01-09,24.623718,162.237622
2018-01-10,24.59633,160.87371
2018-01-11,24.769332,163.26827
2018-01-12,24.936515,163.235355
2018-01-15,,164.0644
2018-01-16,24.848627,164.228974
2018-01-17,25.082578,167.020571
2018-01-18,25.042035,166.555647
2018-01-19,25.15185,167.084343
2018-01-22,25.354743,168.020361
2018-01-23,25.409874,165.969351
2018-01-24,25.395645,172.145012
2018-01-25,25.410949,
2018-01-26,25.711845,175.952856
2018-01-29,25.538753,174.239223
2018-01-30,25.260411,173.794872
2018-01-31,25.272763,174.681517
2018-02-01,24.844289,175.878798
2018-02-02,24.317378,172.887654
2018-02-05,23.32087,168.402997
2018-02-06,23.727608,172.585249
2018-02-07,23.608932,170.266804
2018-02-08,22.722737,167.728241
2018-02-09,23.062126,166.423988
2018-02-12,23.383026,
2018-02-13,23.444124,
2018-02-14,23.758333,171.863178
2018-02-15,24.045075,173.40195
2018-02-16,24.054055,173.883331
2018-02-19,,174.434656
2018-02-20,23.913546,176.514467
2018-02-21,23.782105,177.024648
2018-02-22,23.805258,178.328902
2018-02-23,24.186818,179.577611
2018-02-26,24.471183,180.318197
2018-02-27,24.16023,178.84114
2018-02-28,23.892154,175.849997
2018-03-01,23.195339,175.638107
2018-03-02,23.312976,176.426008
2018-03-05,23.570166,176.96499
2018-03-06,23.632364,176.203832
2018-03-07,23.620929,175.856169
2018-03-08,23.726351,174.829635
2018-03-09,24.138687,177.680889
2018-03-12,24.107935,178.769139
2018-03-13,23.954522,177.707633
2018-03-14,23.817394,177.022591
2018-03-15,23.798771,174.712375
2018-03-16,23.839311,143.547729
2018-03-19,23.500692,141.902323
2018-03-20,23.535516,142.32678
2018-03-21,23.492117,143.701615
2018-03-22,22.900987,143.348183
2018-03-23,22.420825,142.686977
2018-03-26,23.029713,143.889324
2018-03-27,22.631844,141.724761
2018-03-28,22.565835,141.836371
2018-03-29,22.87656,144.35944
2018-04-02,21.919967,143.175694
2018-04-03,22.196485,143.102979
2018-04-04,22.45322,142.658228
2018-04-05,22.607313,144.095634
2018-04-06,22.111755,143.436118
2018-04-09,22.185532,140.877537
2018-04-10,22.556629,142.911888
2018-04-11,22.431995,144.156512
2018-04-12,22.617076,144.491343
2018-04-13,22.551789,142.614261
2018-04-16,22.734662,140.125013
2018-04-17,22.977048,142.194877
2018-04-18,22.99615,145.052776
2018-04-19,22.864471,145.133947
2018-04-20,22.669288,144.670596
2018-04-23,22.670563,144.758531
2018-04-24,22.367218,144.533619
2018-04-25,22.408308,143.814917
2018-04-26,22.642121,146.079253
2018-04-27,22.667336,146.184099
2018-04-30,22.481747,145.626047
2018-05-01,22.09878,
2018-05-02,21.939539,142.974458
2018-05-03,21.890094,140.845407
2018-05-04,22.170532,140.557926
2018-05-07,22.247197,139.874736
2018-05-08,22.241287,140.283973
2018-05-09,22.456632,142.497577
2018-05-10,22.667065,145.196517
2018-05-11,22.705771,144.112544
2018-05-14,22.725831,144.132837
2018-05-15,22.570338,143.960348
2018-05-16,22.661986,146.339677
2018-05-17,22.642591,141.410223
2018-05-18,22.582991,140.497048
2018-05-21,22.749806,138.354469
2018-05-22,22.678468,139.917012
2018-05-23,22.752137,136.751339
2018-05-24,22.706104,135.491496
2018-05-25,22.652581,133.421632
2018-05-28,,127.431881
2018-05-29,22.390622,128.642683
2018-05-30,22.674889,129.795989
2018-05-31,22.518896,
2018-06-01,22.327075,130.617847
2018-06-04,22.427091,132.910931
2018-06-05,22.442848,129.60659
2018-06-06,22.635125,128.718781
2018-06-07,22.618959,124.886828
2018-06-08,22.689664,123.34965
2018-06-11,22.713912,122.277515
2018-06-12,22.753512,123.03173
2018-06-13,22.661903,121.962977
2018-06-14,22.717913,120.777541
2018-06-15,22.694807,119.656365
2018-06-18,22.646555,118.061691
2018-06-19,22.555438,120.731882
2018-06-20,22.594057,121.964668
2018-06-21,22.450686,118.501367
2018-06-22,22.492488,119.45851
2018-06-25,22.183786,119.986122
2018-06-26,22.232692,120.750484
2018-06-27,22.041394,119.404396
2018-06-28,22.17758,121.362649
2018-06-29,22.1944,123.04695
2018-07-02,21.793339,123.177162
2018-07-03,21.68552,124.577363
2018-07-04,,126.395258
2018-07-05,21.872467,126.073956
2018-07-06,22.057973,126.846772
2018-07-09,22.25259,
2018-07-10,22.329879,126.596495
2018-07-11,22.171467,125.813532
2018-07-12,22.365446,128.277413
2018-07-13,22.389584,129.525419
2018-07-16,22.366564,129.625192
2018-07-17,22.455442,132.122895
2018-07-18,22.503957,130.825848
2018-07-19,22.414999,131.03554
2018-07-20,22.39374,132.868654
2018-07-23,22.434901,131.896292
2018-07-24,22.54216,133.856236
2018-07-25,22.74733,135.653838
2018-07-26,22.678353,134.279002
2018-07-27,22.529533,135.058583
2018-07-30,22.399894,135.75192
2018-07-31,22.509312,133.966155
2018-08-01,22.021814,134.104823
2018-08-02,22.130303,134.671329
2018-08-03,22.23308,137.711864
2018-08-06,22.311746,137.062495
2018-08-07,22.374758,135.871985
2018-08-08,22.368888,133.851163
2018-08-09,22.336639,133.201794
2018-08-10,22.177739,129.390134
2018-08-13,22.088895,131.05076
2018-08-14,22.230026,132.921077
2018-08-15,22.06103,130.343894
2018-08-16,22.23574,129.905909
2018-08-17,22.309632,128.569967
2018-08-20,22.3638,129.075596
2018-08-21,22.410061,127.134253
2018-08-22,22.401138,130.046267
2018-08-23,22.363252,127.901997
2018-08-24,22.501878,128.963986
2018-08-27,22.674477,131.784682
2018-08-28,22.680583,131.011865
2018-08-29,22.809894,132.56088
2018-08-30,22.708839,129.204117
2018-08-31,22.711893,129.667469
2018-09-03,,128.847302
2018-09-04,22.215814,126.342835
2018-09-05,22.15354,126.98544
2018-09-06,22.072629,129.22441
2018-09-07,22.023774,
2018-09-10,22.065572,129.258231
2018-09-11,22.148093,126.249827
2018-09-12,22.155993,127.041245
2018-09-13,22.273027,126.300558
2018-09-14,22.279162,127.555329
2018-09-17,22.155074,129.855177
2018-09-18,22.274025,132.434051
2018-09-19,22.30194,132.188846
2018-09-20,22.4768,132.09922
2018-09-21,22.468517,134.344954
2018-09-24,22.389525,131.875999
2018-09-25,22.360304,132.968427
2018-09-26,22.286755,133.012395
2018-09-27,22.34834,135.285186
2018-09-28,22.348186,134.172465
2018-10-01,22.315462,132.958281
2018-10-02,22.30661,138.011182
2018-10-03,22.322481,140.820041
2018-10-04,22.140118,140.2789
2018-10-05,22.017728,139.211838
2018-10-08,22.009029,145.573624
2018-10-09,21.977822,145.580388
2018-10-10,21.255538,141.506613
2018-10-11,20.818247,140.224786
2018-10-12,21.113996,
2018-10-15,20.989318,140.967164
2018-10-16,21.440496,144.954695
2018-10-17,21.435079,145.032483
2018-10-18,21.126587,141.790712
2018-10-19,21.118956,142.421479
2018-10-22,21.028155,144.750076
2018-10-23,20.912251,144.247829
2018-10-24,20.266806,140.466608
2018-10-25,20.644277,142.191495
2018-10-26,20.286568,144.958077
2018-10-29,20.153496,141.706159
2018-10-30,20.469236,146.929858
2018-10-31,20.691355,147.839651
2018-11-01,20.803984,149.522261
2018-11-02,20.672572,
2018-11-05,20.788345,151.516026
2018-11-06,20.918465,149.945027
2018-11-07,21.362122,148.33006
2018-11-08,21.308526,144.78897
2018-11-09,21.112509,144.824483
2018-11-12,20.696561,144.628319
2018-11-13,20.66589,143.595078
2018-11-14,20.509503,145.385916
2018-11-15,20.726775,
2018-11-16,20.772857,149.684603
2018-11-19,20.427132,148.646289
2018-11-20,20.056355,
2018-11-21,20.117392,147.577536
2018-11-22,,147.929278
2018-11-23,19.985526,145.82052
2018-11-26,20.295948,144.665522
2018-11-27,20.362147,148.629378
2018-11-28,20.829947,150.929227
2018-11-29,20.784473,151.705425
2018-11-30,20.954298,151.357066
2018-12-03,21.076895,151.891442
2018-12-04,20.394743,149.868929
2018-12-05,,150.572412
2018-12-06,20.363698,150.244345
2018-12-07,19.888814,149.008177
2018-12-10,19.923861,145.287834
2018-12-11,19.916761,146.141822
2018-12-12,20.0247,147.083745
2018-12-13,20.020697,148.539752
2018-12-14,19.638567,147.883619
2018-12-17,19.230606,146.108001
2018-12-18,19.232268,146.463124
2018-12-19,18.936173,144.880288
2018-12-20,18.63751,144.195406
2018-12-21,18.253796,144.919182
2018-12-24,17.758895,
2018-12-26,18.639625,143.970495
2018-12-27,18.79923,144.5184
2018-12-28,18.775889,148.622614
2018-12-31,18.935343,
2019-01-02,18.864369,153.907192
2019-01-03,18.397349,154.840659
2019-01-04,19.029035,155.309084
2019-01-07,19.162437,155.068953
2019-01-08,19.348222,155.632078
2019-01-09,19.427512,158.305651
2019-01-10,19.515293,158.632027
2019-01-11,19.512438,158.381749
2019-01-14,19.409851,159.761658
2019-01-15,19.617958,159.054793
2019-01-16,19.661548,159.624682
2019-01-17,19.810807,161.244722
2019-01-18,20.071974,162.506256
2019-01-21,,162.359134
2019-01-22,19.787809,160.825338
2019-01-23,19.8314,163.285837
2019-01-24,19.858682,165.178139
2019-01-25,20.027257,
2019-01-28,19.870106,161.401991
2019-01-29,19.84117,161.731749
2019-01-30,20.149686,164.026524
2019-01-31,20.322921,164.699567
2019-02-01,20.239774,165.489295
2019-02-04,20.376923,166.72039
2019-02-05,20.472866,166.250274
2019-02-06,20.427326,160.035611
2019-02-07,20.236185,159.646666
2019-02-08,20.249868,161.231193
2019-02-11,20.264228,159.658503
2019-02-12,20.525438,162.626322
2019-02-13,20.587507,162.075035
2019-02-14,20.532916,165.749719
2019-02-15,20.756289,164.922788
2019-02-18,,163.204666
2019-02-19,20.787397,165.1477
2019-02-20,20.824338,163.263853
2019-02-21,20.750903,163.918295
2019-02-22,20.883939,165.531571
2019-02-25,20.909665,164.439143
2019-02-26,20.893137,165.053
2019-02-27,20.88177,164.552445
2019-02-28,20.822768,161.63874
2019-03-01,20.862341,159.981497
2019-03-04,20.781383,
2019-03-05,20.757868,
2019-03-06,20.622442,159.327054
2019-03-07,20.45487,159.535055
2019-03-08,20.411266,161.268397
2019-03-11,20.710619,165.770011
2019-03-12,20.771784,165.43349
2019-03-13,20.916139,167.253075
2019-03-14,20.897983,166.747447
2019-03-15,21.002158,167.647093
2019-03-18,21.079991,108.230018
2019-03-19,21.077238,107.790577
2019-03-20,21.01518,106.116159
2019-03-21,21.243246,104.696095
2019-03-22,20.840166,101.455494
2019-03-25,20.822681,101.376482
2019-03-26,20.972245,103.156972
2019-03-27,20.874843,99.472601
2019-03-28,20.949773,102.163361
2019-03-29,21.090854,103.273868
2019-04-01,21.28838,103.965499
2019-04-02,21.288751,103.243561
2019-04-03,21.334488,102.273762
2019-04-04,21.378962,104.245832
2019-04-05,21.478084,105.106312
2019-04-08,21.500582,105.388809
2019-04-09,21.370127,104.223102
2019-04-10,21.44445,103.85618
2019-04-11,21.445267,102.559507
2019-04-12,21.587006,100.52466
2019-04-15,21.57342,100.749792
2019-04-16,21.584408,102.102749
2019-04-17,21.535329,100.96843
2019-04-18,21.569336,102.367928
2019-04-22,21.591164,102.378752
2019-04-23,21.782056,103.823709
2019-04-24,21.734315,102.873393
2019-04-25,21.726296,104.504517
2019-04-26,21.82809,104.162489
2019-04-29,21.851479,104.110536
2019-04-30,21.872269,104.289126
2019-05-01,21.661003,
2019-05-02,21.614995,103.396175
2019-05-03,21.823327,103.91571
2019-05-06,21.725755,102.834427
2019-05-07,21.367027,102.163361
2019-05-08,21.332724,103.470858
2019-05-09,21.268268,102.616872
2019-05-10,21.347393,102.021571
2019-05-13,20.832268,99.282105
2019-05-14,20.999258,99.677168
2019-05-15,21.121873,99.169539
2019-05-16,21.309758,97.438837
2019-05-17,21.185366,97.405284
2019-05-20,21.042378,99.519143
2019-05-21,21.22115,102.267268
2019-05-22,21.161213,102.133055
2019-05-23,20.909095,101.644908
2019-05-24,20.937397,101.339681
2019-05-27,,102.677485
2019-05-28,20.762032,104.332421
2019-05-29,20.618527,104.520752
2019-05-30,20.661794,105.484057
2019-05-31,20.389154,105.021887
2019-06-03,20.288682,105.011064
2019-06-04,20.723516,105.400715
2019-06-05,20.892658,103.905969
2019-06-06,21.020847,105.211301
2019-06-07,21.241518,105.878038
2019-06-10,21.340504,105.494881
2019-06-11,21.333037,107.110852
2019-06-12,21.28957,106.419221
2019-06-13,21.376801,106.909532
2019-06-14,21.342352,106.115076
2019-06-17,21.362238,105.66373
2019-06-18,21.569823,107.591422
2019-06-19,21.634213,108.564468
2019-06-20,21.839136,
2019-06-21,21.811636,110.415313
2019-06-24,21.77386,110.468349
2019-06-25,21.567087,108.337172
2019-06-26,21.540475,108.982261
2019-06-27,21.622828,109.020144
2019-06-28,21.74732,109.283159
2019-07-01,22.042907,109.686881
2019-07-02,22.107451,108.891343
2019-07-03,22.277068,110.447784
2019-07-04,,112.171991
2019-07-05,22.236838,112.662303
2019-07-08,22.129313,113.139626
2019-07-09,22.156677,
2019-07-10,22.256619,114.53263
2019-07-11,22.30748,113.806363
2019-07-12,22.410544,112.46423
2019-07-15,22.414486,112.352746
2019-07-16,22.338192,112.32244
2019-07-17,22.192296,112.410112
2019-07-18,22.271788,113.342028
2019-07-19,22.134222,111.972836
2019-07-22,22.196832,112.510772
2019-07-23,22.348825,112.245592
2019-07-24,22.453599,112.695856
2019-07-25,22.33544,111.110191
2019-07-26,22.500447,111.287699
2019-07-29,22.464084,112.006389
2019-07-30,22.406157,111.411089
2019-07-31,22.162254,110.197757
2019-08-01,22.092603,110.53762
2019-08-02,21.931708,111.130756
2019-08-05,21.27863,108.342584
2019-08-06,21.555614,110.57875
2019-08-07,21.572144,111.247652
2019-08-08,21.976887,112.690444
2019-08-09,21.831475,112.561643
2019-08-12,21.56257,110.309241
2019-08-13,21.888848,111.807234
2019-08-14,21.247663,108.515762
2019-08-15,21.300023,107.215841
2019-08-16,21.6073,108.026533
2019-08-19,21.868875,107.661776
2019-08-20,21.695789,107.394432
2019-08-21,21.87471,109.537515
2019-08-22,21.863639,108.248418
2019-08-23,21.296358,105.711354
2019-08-26,21.530256,104.372468
2019-08-27,21.46129,105.288149
2019-08-28,21.601765,106.28176
2019-08-29,21.875833,108.803671
2019-08-30,21.889894,109.464996
2019-09-02,,108.914072
2019-09-03,21.868096,107.891237
2019-09-04,22.105192,109.536432
2019-09-05,22.392777,110.664257
2019-09-06,22.413168,111.413253
2019-09-09,22.41106,111.679515
2019-09-10,22.418284,111.518243
2019-09-11,22.580361,111.966342
2019-09-12,22.645373,112.96753
2019-09-13,22.628968,112.025872
2019-09-16,22.558013,112.219615
2019-09-17,22.616252,113.233792
2019-09-18,22.624003,113.14179
2019-09-19,22.624455,112.932894
2019-09-20,22.513695,113.450265
2019-09-23,22.511513,113.256521
2019-09-24,22.322047,112.431759
2019-09-25,22.459519,113.08659
2019-09-26,22.404967,113.993612
2019-09-27,22.285854,113.732762
2019-09-30,22.398345,113.372334
2019-10-01,21.76512,112.623338
2019-10-02,21.375454,109.35243
2019-10-03,21.545857,109.877377
2019-10-04,21.852173,110.997625
2019-10-07,21.754312,108.856707
2019-10-08,21.415797,108.215947
2019-10-09,21.610777,109.588386
2019-10-10,21.749425,110.203169
2019-10-11,21.987342,112.384135
2019-10-14,21.956843,112.892847
2019-10-15,22.175438,113.096331
2019-10-16,22.131097,114.106178
2019-10-17,22.192242,113.665655
2019-10-18,22.105263,113.355016
2019-10-21,22.257162,114.754515
2019-10-22,22.177733,116.225449
2019-10-23,22.240877,116.401874
2019-10-24,22.283589,115.797914
2019-10-25,22.374343,116.207048
2019-10-28,22.499222,117.097835
2019-10-29,22.480494,116.414863
2019-10-30,22.553631,117.337038
2019-10-31,22.485455,116.051188
2019-11-01,22.340544,117.107576
2019-11-04,22.423296,117.545934
2019-11-05,22.396708,117.383579
2019-11-06,22.412442,117.259107
2019-11-07,22.47363,118.606652
2019-11-08,22.531178,116.493875
2019-11-11,22.486961,117.128141
2019-11-12,22.522145,115.580359
2019-11-13,22.53817,114.637619
2019-11-14,22.557036,115.33358
2019-11-15,22.730623,
2019-11-18,22.74206,115.106283
2019-11-19,22.728583,114.317239
2019-11-20,22.643211,
2019-11-21,22.607372,116.351003
2019-11-22,22.656542,117.644429
2019-11-25,22.826631,117.354356
2019-11-26,22.876748,115.876927
2019-11-27,22.972246,116.579382
2019-11-28,,117.209319
2019-11-29,22.880099,117.147624
2019-12-02,22.326451,118.043822
2019-12-03,22.178246,117.930174
2019-12-04,22.318492,119.385955
2019-12-05,22.351975,119.733394
2019-12-06,22.556176,120.278906
2019-12-09,22.484835,120.117634
2019-12-10,22.460171,119.787512
2019-12-11,22.525489,120.103563
2019-12-12,22.71865,121.441366
2019-12-13,22.720299,121.836429
2019-12-16,22.882698,121.112327
2019-12-17,22.890371,121.89163
2019-12-18,22.880475,123.730568
2019-12-19,22.982506,124.613778
2019-12-20,23.096149,124.602955
2019-12-23,23.116154,125.40607
2019-12-24,23.111636,
2019-12-26,23.230156,126.856439
2019-12-27,23.230946,126.132337
2019-12-30,23.096652,125.515389
2019-12-31,23.164695,
2020-01-02,24.726264,128.339279
2020-01-03,24.5517,127.401951
2020-01-06,24.63845,126.50467
2020-01-07,24.569382,126.270879
2020-01-08,24.689833,125.821698
2020-01-09,24.85415,125.496988
2020-01-10,24.783187,125.016418
2020-01-13,24.95608,126.988487
2020-01-14,24.918283,127.320774
2020-01-15,24.964885,126.002453
2020-01-16,25.173755,126.316339
2020-01-17,25.27098,128.236454
2020-01-20,,128.652083
2020-01-21,25.203962,126.66486
2020-01-22,25.211248,128.142289
2020-01-23,25.240013,129.372938
2020-01-24,25.011789,128.126053
2020-01-27,24.618336,123.911323
2020-01-28,24.865838,126.072807
2020-01-29,24.844283,124.888699
2020-01-30,24.922154,125.043477
2020-01-31,24.480887,123.130938
2020-02-03,26.191814,124.070431
2020-02-04,26.584178,125.074866
2020-02-05,26.883266,125.58466
2020-02-06,26.972671,124.677638
2020-02-07,26.826996,123.140679
2020-02-10,27.023541,121.841841
2020-02-11,27.069169,124.873546
2020-02-12,27.244108,126.283868
2020-02-13,27.199688,125.188514
2020-02-14,27.249831,123.802005
2020-02-17,,124.806439
2020-02-18,27.170263,124.447094
2020-02-19,27.298121,126.115019
2020-02-20,27.193964,124.023889
2020-02-21,26.907935,123.044349
2020-02-24,26.006153,
2020-02-25,25.218687,
2020-02-26,25.123397,114.425476
2020-02-27,24.013866,111.466289
2020-02-28,23.816032,112.752139
2020-03-02,26.564343,115.407181
2020-03-03,25.817675,114.229567
2020-03-04,26.907248,116.055517
2020-03-05,25.994498,110.653433
2020-03-06,25.551192,106.068534
2020-03-09,23.610075,93.155919
2020-03-10,24.776326,99.809217
2020-03-11,23.565545,92.186119
2020-03-12,21.324163,78.561307
2020-03-13,23.304565,89.487783
2020-03-16,20.511733,80.898766
2020-03-17,21.741511,84.819346
2020-03-18,20.614632,76.041521
2020-03-19,20.711681,77.675001
2020-03-20,19.813633,76.239312
2020-03-23,19.233215,72.261895
2020-03-24,21.037824,79.263012
2020-03-25,21.280496,85.204697
2020-03-26,22.6087,88.335251
2020-03-27,21.847073,83.468912
2020-03-30,22.579299,84.845491
2020-03-31,22.217743,83.003989
2020-04-01,22.331194,80.670283
2020-04-02,22.841001,82.132118
2020-04-03,22.495254,79.045897
2020-04-06,24.077374,84.200965
2020-04-07,24.038777,86.798392
2020-04-08,24.857453,89.375358
2020-04-09,25.217573,88.303422
2020-04-13,24.962758,89.615208
2020-04-14,25.725934,90.845149
2020-04-15,25.15918,89.609524
2020-04-16,25.305523,88.451197
2020-04-17,25.983549,89.790264
2020-04-20,25.518936,89.77094
2020-04-21,24.736148,
2020-04-22,25.303354,91.719294
2020-04-23,25.289705,90.566651
2020-04-24,25.641688,85.630971
2020-04-27,26.018982,88.93658
2020-04-28,25.882581,92.42975
2020-04-29,26.570641,94.54293
2020-04-30,26.32586,91.513546
2020-05-01,26.977127,
2020-05-04,27.091775,89.660677
2020-05-05,27.3367,90.337031
2020-05-06,27.145906,89.874382
2020-05-07,27.45821,88.800173
2020-05-08,27.921472,91.237321
2020-05-11,27.925188,89.875519
2020-05-12,27.352712,88.519401
2020-05-13,26.87506,88.405728
2020-05-14,27.18479,89.814136
2020-05-15,27.291527,88.161331
2020-05-18,28.151243,92.295616
2020-05-19,27.856094,91.781814
2020-05-20,28.319929,92.437707
2020-05-21,28.099781,94.379241
2020-05-22,28.16592,93.408474
2020-05-25,,97.37566
2020-05-26,28.512056,97.155135
2020-05-27,28.934813,99.970814
2020-05-28,28.87382,98.837495
2020-05-29,29.012771,99.35357
2020-06-01,30.794417,100.73697
2020-06-02,31.047265,103.494675
2020-06-03,31.471028,105.718118
2020-06-04,31.365012,106.658194
2020-06-05,32.18714,107.576671
2020-06-08,32.574724,110.995953
2020-06-09,32.320668,109.97517
2020-06-10,32.148946,107.632371
2020-06-11,30.253956,
2020-06-12,30.649099,105.482815
2020-06-15,30.903861,105.006526
2020-06-16,31.489872,106.319448
2020-06-17,31.376499,108.611095
2020-06-18,31.395143,109.268125
2020-06-19,31.217777,109.776243
2020-06-22,31.420539,108.371245
2020-06-23,31.555881,109.097615
2020-06-24,30.739999,107.281121
2020-06-25,31.076892,109.106709
2020-06-26,30.323995,106.663877
2020-06-29,30.769324,108.8248
2020-06-30,31.243475,108.052961
2020-07-01,31.507282,109.356789
2020-07-02,31.650364,109.393165
2020-07-03,,109.995631
2020-07-06,32.153027,112.464608
2020-07-07,31.805178,111.127814
2020-07-08,32.054132,113.411504
2020-07-09,31.873231,112.718099
2020-07-10,32.206823,113.709327
2020-07-13,31.905285,112.191793
2020-07-14,32.333019,114.173112
2020-07-15,32.626669,115.708834
2020-07-16,32.515539,114.301563
2020-07-17,32.608163,116.955826
2020-07-20,32.882298,118.704116
2020-07-21,32.937509,118.572256
2020-07-22,33.126803,118.549521
2020-07-23,32.718686,116.279472
2020-07-24,32.516144,116.380641
2020-07-27,32.756606,118.762089
2020-07-28,32.544559,118.343773
2020-07-29,32.949035,120.04432
2020-07-30,32.825468,119.36683
2020-07-31,33.077256,116.983108
2020-08-03,33.428587,116.889896
2020-08-04,33.549329,115.055215
2020-08-05,33.765042,116.858068
2020-08-06,33.982074,118.363097
2020-08-07,34.003585,116.828513
2020-08-10,34.096831,117.587848
2020-08-11,33.825108,116.144201
2020-08-12,34.298543,116.080545
2020-08-13,34.228328,114.196984
2020-08-14,34.222445,115.210946
2020-08-17,34.315182,113.212576
2020-08-18,34.394224,116.020298
2020-08-19,34.242738,114.643718
2020-08-20,34.350898,115.34167
2020-08-21,34.469103,115.401917
2020-08-24,34.815301,116.285156
2020-08-25,34.940509,116.080545
2020-08-26,35.29675,114.385681
2020-08-27,35.355803,114.382271
2020-08-28,35.593838,116.108963
2020-08-31,35.515711,112.955675
2020-09-01,35.905619,116.137381
