data,preco,lucro_agregado,peso_coberto_pct,freq_lucro,valuation_idx,valuation_z,valuation_pct
2018-12-20,85269.0,142656892000.0,96.002,anual,134.593075,-0.322235,73.73895
2018-12-21,85697.0,142656892000.0,96.002,anual,135.268652,-0.320356,74.7921
2018-12-26,85136.0,142656892000.0,96.002,anual,134.38314,-0.322607,73.246753
2018-12-27,85460.0,142656892000.0,96.002,anual,134.894559,-0.321161,74.03946
2018-12-28,87887.0,142656892000.0,96.002,anual,138.725464,-0.31093,78.360145
2019-01-02,91012.0,142656892000.0,96.002,anual,143.658128,-0.297782,82.83195
2019-01-03,91564.0,142656892000.0,96.002,anual,144.529434,-0.295391,83.203733
2019-01-04,91841.0,142656892000.0,96.002,anual,144.966665,-0.294149,83.264249
2019-01-07,91699.0,142656892000.0,96.002,anual,144.742525,-0.29466,83.221129
2019-01-08,92032.0,142656892000.0,96.002,anual,145.26815,-0.293185,83.488613
2019-01-09,93613.0,142656892000.0,96.002,anual,147.763683,-0.286488,84.117951
2019-01-10,93806.0,142656892000.0,96.002,anual,148.068325,-0.2856,84.229576
2019-01-11,93658.0,142656892000.0,96.002,anual,147.834714,-0.28614,84.082687
2019-01-14,94474.0,142656892000.0,96.002,anual,149.122731,-0.282643,84.349174
2019-01-15,94056.0,142656892000.0,96.002,anual,148.462938,-0.284315,84.305627
2019-01-16,94393.0,142656892000.0,96.002,anual,148.994876,-0.282824,84.313725
2019-01-17,95351.0,142656892000.0,96.002,anual,150.507034,-0.278731,84.785972
2019-01-18,96097.0,142656892000.0,96.002,anual,151.684559,-0.275528,85.154639
2019-01-21,96010.0,142656892000.0,96.002,anual,151.547234,-0.275816,85.059248
2019-01-22,95103.0,142656892000.0,96.002,anual,150.115578,-0.279542,84.500515
2019-01-23,96558.0,142656892000.0,96.002,anual,152.412226,-0.273363,85.434894
2019-01-24,97677.0,142656892000.0,96.002,anual,154.178515,-0.268593,85.545267
2019-01-28,95444.0,142656892000.0,96.002,anual,150.65383,-0.277889,84.678663
2019-01-29,95639.0,142656892000.0,96.002,anual,150.961628,-0.276993,84.789311
2019-01-30,96996.0,142656892000.0,96.002,anual,153.103588,-0.27122,85.413457
2019-01-31,97394.0,142656892000.0,96.002,anual,153.731812,-0.269474,85.472279
2019-02-01,97861.0,142656892000.0,96.002,anual,154.46895,-0.267439,85.58235
2019-02-04,98589.0,142656892000.0,96.002,anual,155.618063,-0.264307,85.74359
2019-02-05,98311.0,142656892000.0,96.002,anual,155.179253,-0.265403,85.59713
2019-02-06,94636.0,142656892000.0,96.002,anual,149.37844,-0.280776,83.913934
2019-02-07,94406.0,142656892000.0,96.002,anual,149.015396,-0.281665,83.717358
2019-02-08,95343.0,142656892000.0,96.002,anual,150.494406,-0.277647,84.288639
2019-02-11,94413.0,142656892000.0,96.002,anual,149.026445,-0.281482,83.682864
2019-02-12,96168.0,142656892000.0,96.002,anual,151.79663,-0.274022,84.969325
2019-02-13,95842.0,142656892000.0,96.002,anual,151.282054,-0.275318,84.670414
2019-02-14,98015.0,142656892000.0,96.002,anual,154.712031,-0.266097,85.546476
2019-02-15,97526.0,142656892000.0,96.002,anual,153.940168,-0.268083,85.349668
2019-02-18,96510.0,142656892000.0,96.002,anual,152.33646,-0.272288,85.102041
2019-02-19,97659.0,142656892000.0,96.002,anual,154.150102,-0.267374,85.36461
2019-02-20,96545.0,142656892000.0,96.002,anual,152.391706,-0.271994,85.066259
2019-02-21,96932.0,142656892000.0,96.002,anual,153.002567,-0.270289,85.124809
2019-02-22,97886.0,142656892000.0,96.002,anual,154.508411,-0.266194,85.539715
2019-02-25,97240.0,142656892000.0,96.002,anual,153.488731,-0.268845,85.139949
2019-02-26,97603.0,142656892000.0,96.002,anual,154.061709,-0.267241,85.300102
2019-02-27,97307.0,142656892000.0,96.002,anual,153.594487,-0.268417,85.155058
2019-02-28,95584.0,142656892000.0,96.002,anual,150.874813,-0.275613,84.044715
2019-03-01,94604.0,142656892000.0,96.002,anual,149.32793,-0.279673,83.291011
2019-03-06,94217.0,142656892000.0,96.002,anual,148.717069,-0.28123,82.944162
2019-03-07,94340.0,142656892000.0,96.002,anual,148.911218,-0.280633,82.952816
2019-03-08,95365.0,142656892000.0,96.002,anual,150.529132,-0.276228,83.823529
2019-03-11,98027.0,142656892000.0,96.002,anual,154.730973,-0.264909,85.656361
2019-03-12,97828.0,142656892000.0,96.002,anual,154.416861,-0.265678,85.460993
2019-03-13,98904.0,142656892000.0,96.002,anual,156.115276,-0.261059,85.974684
2019-03-14,98605.0,142656892000.0,96.002,anual,155.643319,-0.262253,85.880567
2019-03-15,99137.0,142656892000.0,96.002,anual,156.483055,-0.259933,86.039454
2019-03-18,99994.0,226434775937.0,97.722,anual,99.438627,-0.412683,25.12639
2019-03-19,99588.0,226434775937.0,97.722,anual,99.034882,-0.413643,24.507327
2019-03-20,98041.0,226434775937.0,97.722,anual,97.496474,-0.417644,23.131313
2019-03-21,96729.0,226434775937.0,97.722,anual,96.191761,-0.421017,21.655729
2019-03-22,93735.0,226434775937.0,97.722,anual,93.214389,-0.428875,19.475277
2019-03-25,93662.0,226434775937.0,97.722,anual,93.141795,-0.428942,19.364599
2019-03-26,95307.0,226434775937.0,97.722,anual,94.777659,-0.424426,20.564516
2019-03-27,91903.0,226434775937.0,97.722,anual,91.392565,-0.433381,18.539043
2019-03-28,94389.0,226434775937.0,97.722,anual,93.864757,-0.426618,19.78852
2019-03-29,95415.0,226434775937.0,97.722,anual,94.885059,-0.423753,20.83543
2019-04-01,96054.0,226434775937.0,97.722,anual,95.52051,-0.421921,21.327968
2019-04-02,95387.0,226434775937.0,97.722,anual,94.857214,-0.423577,20.764203
2019-04-03,94491.0,226434775937.0,97.722,anual,93.966191,-0.425845,19.949749
2019-04-04,96313.0,226434775937.0,97.722,anual,95.778071,-0.420852,21.597187
2019-04-05,97108.0,226434775937.0,97.722,anual,96.568656,-0.418603,22.540161
2019-04-08,97369.0,226434775937.0,97.722,anual,96.828206,-0.417782,22.679378
2019-04-09,96292.0,226434775937.0,97.722,anual,95.757188,-0.420538,21.564694
2019-04-10,95953.0,226434775937.0,97.722,anual,95.420071,-0.42132,21.253133
2019-04-11,94755.0,226434775937.0,97.722,anual,94.228724,-0.4244,20.190381
2019-04-12,92875.0,226434775937.0,97.722,anual,92.359166,-0.429302,19.028543
2019-04-15,93083.0,226434775937.0,97.722,anual,92.566011,-0.428619,19.069069
2019-04-16,94333.0,226434775937.0,97.722,anual,93.809068,-0.425147,19.75988
2019-04-17,93285.0,226434775937.0,97.722,anual,92.766889,-0.427826,19.2
2019-04-18,94578.0,226434775937.0,97.722,anual,94.052707,-0.424239,20.23988
2019-04-22,94588.0,226434775937.0,97.722,anual,94.062652,-0.424087,20.32967
2019-04-23,95923.0,226434775937.0,97.722,anual,95.390237,-0.420388,21.517723
2019-04-24,95045.0,226434775937.0,97.722,anual,94.517114,-0.422616,20.758483
2019-04-25,96552.0,226434775937.0,97.722,anual,96.015744,-0.418454,22.244389
2019-04-26,96236.0,226434775937.0,97.722,anual,95.701499,-0.419179,21.934197
2019-04-29,96188.0,226434775937.0,97.722,anual,95.653765,-0.419185,21.873443
2019-04-30,96353.0,226434775937.0,97.722,anual,95.817849,-0.41862,22.211155
2019-05-02,95528.0,226434775937.0,97.722,anual,94.997431,-0.420709,21.304131
2019-05-03,96008.0,226434775937.0,97.722,anual,95.474765,-0.419299,21.641791
2019-05-06,95009.0,226434775937.0,97.722,anual,94.481314,-0.421856,20.636499
2019-05-07,94389.0,226434775937.0,97.722,anual,93.864757,-0.423396,19.781312
2019-05-08,95597.0,226434775937.0,97.722,anual,95.066048,-0.42003,21.510184
2019-05-09,94808.0,226434775937.0,97.722,anual,94.28143,-0.422025,20.40715
2019-05-10,94258.0,226434775937.0,97.722,anual,93.734485,-0.423378,19.503722
2019-05-13,91727.0,226434775937.0,97.722,anual,91.217542,-0.43005,18.253968
2019-05-14,92092.0,226434775937.0,97.722,anual,91.580515,-0.428943,18.443233
2019-05-15,91623.0,226434775937.0,97.722,anual,91.11412,-0.430077,18.186323
2019-05-16,90024.0,226434775937.0,97.722,anual,89.524001,-0.434247,17.285785
2019-05-17,89993.0,226434775937.0,97.722,anual,89.493173,-0.434202,17.277228
2019-05-20,91946.0,226434775937.0,97.722,anual,91.435326,-0.428826,18.50569
2019-05-21,94485.0,226434775937.0,97.722,anual,93.960224,-0.421875,20.227498
2019-05-22,94361.0,226434775937.0,97.722,anual,93.836913,-0.422086,19.970341
2019-05-23,93910.0,226434775937.0,97.722,anual,93.388418,-0.423176,19.713439
2019-05-24,93628.0,226434775937.0,97.722,anual,93.107984,-0.423811,19.45679
2019-05-27,94864.0,226434775937.0,97.722,anual,94.337119,-0.420363,20.977295
2019-05-28,96393.0,226434775937.0,97.722,anual,95.857627,-0.416126,22.940306
2019-05-29,96567.0,226434775937.0,97.722,anual,96.03066,-0.415537,23.126233
2019-05-30,97457.0,226434775937.0,97.722,anual,96.915717,-0.413022,24.149828
2019-05-31,97030.0,226434775937.0,97.722,anual,96.491089,-0.414052,23.842365
2019-06-03,97020.0,226434775937.0,97.722,anual,96.481144,-0.41396,23.830625
2019-06-04,97380.0,226434775937.0,97.722,anual,96.839145,-0.412871,24.114173
2019-06-05,95999.0,226434775937.0,97.722,anual,95.465815,-0.416473,22.183965
2019-06-06,97205.0,226434775937.0,97.722,anual,96.665117,-0.413103,24.041298
2019-06-07,97821.0,226434775937.0,97.722,anual,97.277696,-0.411324,24.766585
2019-06-10,97467.0,226434775937.0,97.722,anual,96.925662,-0.41216,24.361493
2019-06-11,98960.0,226434775937.0,97.722,anual,98.410369,-0.408016,26.116838
2019-06-12,98321.0,226434775937.0,97.722,anual,97.774919,-0.409622,25.368008
2019-06-13,98774.0,226434775937.0,97.722,anual,98.225403,-0.408283,25.895047
2019-06-14,98040.0,226434775937.0,97.722,anual,97.495479,-0.410147,25.196078
2019-06-17,97623.0,226434775937.0,97.722,anual,97.080795,-0.411155,24.644782
2019-06-18,99404.0,226434775937.0,97.722,anual,98.851903,-0.40623,26.640548
2019-06-19,100303.0,226434775937.0,97.722,anual,99.74591,-0.403687,27.900147
2019-06-21,102013.0,226434775937.0,97.722,anual,101.446413,-0.398955,30.136986
2019-06-24,102062.0,226434775937.0,97.722,anual,101.495141,-0.398709,30.220049
2019-06-25,100093.0,226434775937.0,97.722,anual,99.537077,-0.403916,27.614858
2019-06-26,100689.0,226434775937.0,97.722,anual,100.129767,-0.40219,28.431851
2019-06-27,100724.0,226434775937.0,97.722,anual,100.164572,-0.401982,28.515625
2019-06-28,100967.0,226434775937.0,97.722,anual,100.406222,-0.401211,28.892143
2019-07-01,101340.0,226434775937.0,97.722,anual,100.777151,-0.400089,29.414634
2019-07-02,100605.0,226434775937.0,97.722,anual,100.046233,-0.401963,28.278888
2019-07-03,102043.0,226434775937.0,97.722,anual,101.476246,-0.39796,30.409357
2019-07-04,103636.0,226434775937.0,97.722,anual,103.060399,-0.393539,32.196785
2019-07-05,104089.0,226434775937.0,97.722,anual,103.510883,-0.392202,32.814021
2019-07-08,104530.0,226434775937.0,97.722,anual,103.949433,-0.390899,33.479319
2019-07-10,105817.0,226434775937.0,97.722,anual,105.229285,-0.387305,35.94358
2019-07-11,105146.0,226434775937.0,97.722,anual,104.562012,-0.389014,34.467671
2019-07-12,103906.0,226434775937.0,97.722,anual,103.328899,-0.392263,32.507289
2019-07-15,103803.0,226434775937.0,97.722,anual,103.226471,-0.392432,32.345799
2019-07-16,103775.0,226434775937.0,97.722,anual,103.198627,-0.392398,32.330097
2019-07-17,103856.0,226434775937.0,97.722,anual,103.279177,-0.392069,32.557011
2019-07-18,104717.0,226434775937.0,97.722,anual,104.135395,-0.389625,33.85063
2019-07-19,103452.0,226434775937.0,97.722,anual,102.877421,-0.392946,31.652933
2019-07-22,103949.0,226434775937.0,97.722,anual,103.37166,-0.391489,32.655039
2019-07-23,103704.0,226434775937.0,97.722,anual,103.128021,-0.392044,32.20339
2019-07-24,104120.0,226434775937.0,97.722,anual,103.541711,-0.390806,33.107454
2019-07-25,102655.0,226434775937.0,97.722,anual,102.084847,-0.394672,30.914369
2019-07-26,102819.0,226434775937.0,97.722,anual,102.247936,-0.394116,31.141199
2019-07-29,103483.0,226434775937.0,97.722,anual,102.908248,-0.392204,31.754471
2019-07-30,102933.0,226434775937.0,97.722,anual,102.361303,-0.393588,31.256039
2019-07-31,101812.0,226434775937.0,97.722,anual,101.246529,-0.396522,29.792371
2019-08-01,102126.0,226434775937.0,97.722,anual,101.558785,-0.395559,30.405405
2019-08-02,102674.0,226434775937.0,97.722,anual,102.103742,-0.39396,30.969609
2019-08-05,100098.0,226434775937.0,97.722,anual,99.542049,-0.400849,27.29026
2019-08-06,102164.0,226434775937.0,97.722,anual,101.596574,-0.395122,30.457831
2019-08-07,102782.0,226434775937.0,97.722,anual,102.211142,-0.393333,31.262042
2019-08-08,104115.0,226434775937.0,97.722,anual,103.536738,-0.389599,33.413577
2019-08-09,103996.0,226434775937.0,97.722,anual,103.418399,-0.389815,33.156882
2019-08-12,101915.0,226434775937.0,97.722,anual,101.348957,-0.395367,29.91823
2019-08-13,103299.0,226434775937.0,97.722,anual,102.72527,-0.391492,31.826923
2019-08-14,100258.0,226434775937.0,97.722,anual,99.70116,-0.399658,27.438731
2019-08-15,99057.0,226434775937.0,97.722,anual,98.506831,-0.402815,25.792507
2019-08-16,99806.0,226434775937.0,97.722,anual,99.251671,-0.400664,26.644263
2019-08-19,99469.0,226434775937.0,97.722,anual,98.916542,-0.40147,26.247601
2019-08-20,99222.0,226434775937.0,97.722,anual,98.670914,-0.402031,25.995204
2019-08-21,101202.0,226434775937.0,97.722,anual,100.639917,-0.396526,29.050815
2019-08-22,100011.0,226434775937.0,97.722,anual,99.455532,-0.399661,27.120268
2019-08-23,97667.0,226434775937.0,97.722,anual,97.124551,-0.405936,24.185824
2019-08-26,96430.0,226434775937.0,97.722,anual,95.894421,-0.409194,22.355194
2019-08-27,97276.0,226434775937.0,97.722,anual,96.735723,-0.406774,23.54067
2019-08-28,98194.0,226434775937.0,97.722,anual,97.648624,-0.404158,24.964132
2019-08-29,100524.0,226434775937.0,97.722,anual,99.965683,-0.397692,28.154876
2019-08-30,101135.0,226434775937.0,97.722,anual,100.573289,-0.395915,29.144768
2019-09-02,100626.0,226434775937.0,97.722,anual,100.067116,-0.397195,28.366762
2019-09-03,99681.0,226434775937.0,97.722,anual,99.127365,-0.399663,26.587112
2019-09-04,101201.0,226434775937.0,97.722,anual,100.638923,-0.395405,29.341603
2019-09-05,102243.0,226434775937.0,97.722,anual,101.675135,-0.392451,31.044349
2019-09-06,102935.0,226434775937.0,97.722,anual,102.363292,-0.390454,32.030505
2019-09-09,103181.0,226434775937.0,97.722,anual,102.607926,-0.389675,32.301096
2019-09-10,103032.0,226434775937.0,97.722,anual,102.459753,-0.389975,32.190476
2019-09-11,103446.0,226434775937.0,97.722,anual,102.871454,-0.388738,32.555926
2019-09-12,104371.0,226434775937.0,97.722,anual,103.791316,-0.386104,34.586108
2019-09-13,103501.0,226434775937.0,97.722,anual,102.926148,-0.388376,32.76272
2019-09-16,103680.0,226434775937.0,97.722,anual,103.104154,-0.38778,33.222433
2019-09-17,104617.0,226434775937.0,97.722,anual,104.03595,-0.385113,35.059382
2019-09-18,104532.0,226434775937.0,97.722,anual,103.951422,-0.38524,34.947768
2019-09-19,104339.0,226434775937.0,97.722,anual,103.759494,-0.385663,34.551495
2019-09-20,104817.0,226434775937.0,97.722,anual,104.234839,-0.38425,35.578748
2019-09-23,104638.0,226434775937.0,97.722,anual,104.056834,-0.384636,35.135135
2019-09-24,103876.0,226434775937.0,97.722,anual,103.299066,-0.386616,33.601896
2019-09-25,104481.0,226434775937.0,97.722,anual,103.900705,-0.384855,34.817622
2019-09-26,105319.0,226434775937.0,97.722,anual,104.734051,-0.382456,36.695076
2019-09-27,105078.0,226434775937.0,97.722,anual,104.49439,-0.383012,36.06247
2019-09-30,104745.0,226434775937.0,97.722,anual,104.163239,-0.383821,35.430464
2019-10-01,104053.0,226434775937.0,97.722,anual,103.475083,-0.385612,33.853428
2019-10-02,101031.0,226434775937.0,97.722,anual,100.469867,-0.393789,28.780718
2019-10-03,101516.0,226434775937.0,97.722,anual,100.952173,-0.392352,29.66462
2019-10-04,102551.0,226434775937.0,97.722,anual,101.981425,-0.389408,31.255902
2019-10-07,100573.0,226434775937.0,97.722,anual,100.014411,-0.394725,27.937706
2019-10-08,99981.0,226434775937.0,97.722,anual,99.425699,-0.396241,26.839623
2019-10-09,101249.0,226434775937.0,97.722,anual,100.686656,-0.392655,29.231495
2019-10-10,101817.0,226434775937.0,97.722,anual,101.251502,-0.39099,30.160226
2019-10-11,103832.0,226434775937.0,97.722,anual,103.25531,-0.385355,33.58455
2019-10-14,104302.0,226434775937.0,97.722,anual,103.7227,-0.383961,34.698682
2019-10-15,104490.0,226434775937.0,97.722,anual,103.909656,-0.383341,35.105882
2019-10-16,105423.0,226434775937.0,97.722,anual,104.837474,-0.380676,37.394167
2019-10-17,105016.0,226434775937.0,97.722,anual,104.432734,-0.381691,36.342266
2019-10-18,104729.0,226434775937.0,97.722,anual,104.147328,-0.382377,35.620301
2019-10-21,106022.0,226434775937.0,97.722,anual,105.433147,-0.378722,38.468765
2019-10-22,107381.0,226434775937.0,97.722,anual,106.784599,-0.374886,40.046948
2019-10-23,107544.0,226434775937.0,97.722,anual,106.946693,-0.374337,40.168935
2019-10-24,106986.0,226434775937.0,97.722,anual,106.391793,-0.375771,39.540338
2019-10-25,107364.0,226434775937.0,97.722,anual,106.767693,-0.374631,39.990624
2019-10-28,108187.0,226434775937.0,97.722,anual,107.586122,-0.372268,41.049672
2019-10-29,107556.0,226434775937.0,97.722,anual,106.958627,-0.373904,40.234192
2019-10-30,108408.0,226434775937.0,97.722,anual,107.805895,-0.371461,41.292135
2019-10-31,107220.0,226434775937.0,97.722,anual,106.624493,-0.374631,39.775386
2019-11-01,108196.0,226434775937.0,97.722,anual,107.595072,-0.371845,41.11319
2019-11-04,108601.0,226434775937.0,97.722,anual,107.997823,-0.370631,41.654979
2019-11-05,108451.0,226434775937.0,97.722,anual,107.848656,-0.370945,41.448598
2019-11-06,108336.0,226434775937.0,97.722,anual,107.734295,-0.371164,41.195703
2019-11-07,109581.0,226434775937.0,97.722,anual,108.97238,-0.367636,42.763772
2019-11-08,107629.0,226434775937.0,97.722,anual,107.031221,-0.372916,40.317312
2019-11-11,108215.0,226434775937.0,97.722,anual,107.613967,-0.371202,41.13806
2019-11-12,106785.0,226434775937.0,97.722,anual,106.191909,-0.375045,39.114219
2019-11-13,105914.0,226434775937.0,97.722,anual,105.325747,-0.377347,37.977633
2019-11-14,106557.0,226434775937.0,97.722,anual,105.965175,-0.375474,39.031206
2019-11-18,106347.0,226434775937.0,97.722,anual,105.756342,-0.375953,38.780261
2019-11-19,105618.0,226434775937.0,97.722,anual,105.031391,-0.377864,37.41275
2019-11-21,107497.0,226434775937.0,97.722,anual,106.899954,-0.37258,40.139535
2019-11-22,108692.0,226434775937.0,97.722,anual,108.088317,-0.369183,42.119944
2019-11-25,108424.0,226434775937.0,97.722,anual,107.821806,-0.369826,41.542751
2019-11-26,107059.0,226434775937.0,97.722,anual,106.464387,-0.373496,39.479796
2019-11-27,107708.0,226434775937.0,97.722,anual,107.109783,-0.371606,40.622098
2019-11-28,108290.0,226434775937.0,97.722,anual,107.68855,-0.3699,41.345708
2019-11-29,108233.0,226434775937.0,97.722,anual,107.631867,-0.36996,41.326531
2019-12-02,109061.0,226434775937.0,97.722,anual,108.455268,-0.367575,42.55911
2019-12-03,108956.0,226434775937.0,97.722,anual,108.350851,-0.367768,42.354032
2019-12-04,110301.0,226434775937.0,97.722,anual,109.688381,-0.363954,43.955535
2019-12-05,110622.0,226434775937.0,97.722,anual,110.007598,-0.362971,44.212963
2019-12-06,111126.0,226434775937.0,97.722,anual,110.508799,-0.361483,44.979176
2019-12-09,110977.0,226434775937.0,97.722,anual,110.360626,-0.3618,44.819611
2019-12-10,110672.0,226434775937.0,97.722,anual,110.05732,-0.36255,44.197873
2019-12-11,110964.0,226434775937.0,97.722,anual,110.347698,-0.361647,44.778189
2019-12-12,112200.0,226434775937.0,97.722,anual,111.576834,-0.358132,46.327945
2019-12-13,112565.0,226434775937.0,97.722,anual,111.939806,-0.357029,46.722068
2019-12-16,111896.0,226434775937.0,97.722,anual,111.274522,-0.358788,45.869866
2019-12-17,112616.0,226434775937.0,97.722,anual,111.990523,-0.356701,46.771218
2019-12-18,114315.0,226434775937.0,97.722,anual,113.680087,-0.351903,48.916551
2019-12-19,115131.0,226434775937.0,97.722,anual,114.491555,-0.349551,49.815668
2019-12-20,115121.0,226434775937.0,97.722,anual,114.48161,-0.349488,49.792722
2019-12-23,115863.0,226434775937.0,97.722,anual,115.219489,-0.347342,50.966851
2019-12-26,117203.0,226434775937.0,97.722,anual,116.552047,-0.343538,52.968247
2019-12-27,116534.0,226434775937.0,97.722,anual,115.886762,-0.345304,51.977921
2019-12-30,115964.0,226434775937.0,97.722,anual,115.319928,-0.346796,51.034483
2020-01-02,118573.0,226434775937.0,97.722,anual,117.914438,-0.339471,55.238971
2020-01-03,117707.0,226434775937.0,97.722,anual,117.053247,-0.341786,53.60588
2020-01-06,116878.0,226434775937.0,97.722,anual,116.228852,-0.343999,52.433425
2020-01-07,116662.0,226434775937.0,97.722,anual,116.014051,-0.34451,52.225792
2020-01-08,116247.0,226434775937.0,97.722,anual,115.601356,-0.345574,51.559633
2020-01-09,115947.0,226434775937.0,97.722,anual,115.303023,-0.346318,50.848235
2020-01-10,115503.0,226434775937.0,97.722,anual,114.861489,-0.347462,50.229148
2020-01-13,117325.0,226434775937.0,97.722,anual,116.673369,-0.342312,53.229501
2020-01-14,117632.0,226434775937.0,97.722,anual,116.978664,-0.341372,53.663004
2020-01-15,116414.0,226434775937.0,97.722,anual,115.767429,-0.344669,51.762014
2020-01-16,116704.0,226434775937.0,97.722,anual,116.055818,-0.343775,52.287283
2020-01-17,118478.0,226434775937.0,97.722,anual,117.819965,-0.338756,55.098308
2020-01-20,118862.0,226434775937.0,97.722,anual,118.201832,-0.337602,55.850091
2020-01-21,117026.0,226434775937.0,97.722,anual,116.37603,-0.342622,52.718136
2020-01-22,118391.0,226434775937.0,97.722,anual,117.733448,-0.338738,54.977169
2020-01-23,119528.0,226434775937.0,97.722,anual,118.864133,-0.335489,56.914651
2020-01-24,118376.0,226434775937.0,97.722,anual,117.718532,-0.338609,54.881387
2020-01-27,114482.0,226434775937.0,97.722,anual,113.846159,-0.34936,48.563611
2020-01-28,116479.0,226434775937.0,97.722,anual,115.832068,-0.343712,51.686418
2020-01-29,115385.0,226434775937.0,97.722,anual,114.744144,-0.34667,49.658314
2020-01-30,115528.0,226434775937.0,97.722,anual,114.88635,-0.346184,50.136612
2020-01-31,113761.0,226434775937.0,97.722,anual,113.129164,-0.351017,47.610378
2020-02-03,114629.0,226434775937.0,97.722,anual,113.992343,-0.348509,48.635123
2020-02-04,115557.0,226434775937.0,97.722,anual,114.915189,-0.345835,50.204638
2020-02-05,116028.0,226434775937.0,97.722,anual,115.383573,-0.344434,51.045455
2020-02-06,115190.0,226434775937.0,97.722,anual,114.550227,-0.346683,49.432076
2020-02-07,113770.0,226434775937.0,97.722,anual,113.138114,-0.350553,47.547684
2020-02-10,112570.0,226434775937.0,97.722,anual,111.944779,-0.353811,46.028143
2020-02-11,115371.0,226434775937.0,97.722,anual,114.730222,-0.345908,49.682396
2020-02-12,116674.0,226434775937.0,97.722,anual,116.025985,-0.342185,52.380952
2020-02-13,115662.0,226434775937.0,97.722,anual,115.019605,-0.344922,50.407978
2020-02-14,114381.0,226434775937.0,97.722,anual,113.74572,-0.34841,48.255551
2020-02-17,115309.0,226434775937.0,97.722,anual,114.668566,-0.345731,49.547101
2020-02-18,114977.0,226434775937.0,97.722,anual,114.33841,-0.34657,48.93617
2020-02-19,116518.0,226434775937.0,97.722,anual,115.870851,-0.342179,52.036199
2020-02-20,114586.0,226434775937.0,97.722,anual,113.949582,-0.347489,48.484848
2020-02-21,113681.0,226434775937.0,97.722,anual,113.049608,-0.349929,47.242315
2020-02-26,105718.0,226434775937.0,97.722,anual,105.130835,-0.372091,36.55671
2020-02-27,102984.0,226434775937.0,97.722,anual,102.41202,-0.379636,30.758808
2020-02-28,104172.0,226434775937.0,97.722,anual,103.593422,-0.376217,33.227991
2020-03-02,106625.0,226434775937.0,97.722,anual,106.032798,-0.369262,38.131769
2020-03-03,105537.0,226434775937.0,97.722,anual,104.95084,-0.37221,36.265223
2020-03-04,107224.0,226434775937.0,97.722,anual,106.628471,-0.367396,38.863841
2020-03-05,102233.0,226434775937.0,97.722,anual,101.665191,-0.381264,29.607932
2020-03-06,97997.0,226434775937.0,97.722,anual,97.452718,-0.393018,23.288288
2020-03-09,86067.0,226434775937.0,97.722,anual,85.588978,-0.426302,12.516884
2020-03-10,92214.0,226434775937.0,97.722,anual,91.701837,-0.408983,17.011701
2020-03-11,85171.0,226434775937.0,97.722,anual,84.697955,-0.428593,10.931174
2020-03-12,72583.0,226434775937.0,97.722,anual,72.179869,-0.463725,0.044964
2020-03-13,82678.0,226434775937.0,97.722,anual,82.218801,-0.435327,8.808989
2020-03-16,71168.0,221270616336.0,99.151,anual,72.424469,-0.462798,0.089847
2020-03-17,74617.0,221270616336.0,99.151,anual,75.934361,-0.452784,1.481814
2020-03-18,66895.0,221270616336.0,99.151,anual,68.076029,-0.474803,0.044883
2020-03-19,68332.0,221270616336.0,99.151,anual,69.538399,-0.470552,0.089726
2020-03-20,67069.0,221270616336.0,99.151,anual,68.253101,-0.474046,0.089686
2020-03-23,63570.0,221270616336.0,99.151,anual,64.692326,-0.483953,0.044823
2020-03-24,69729.0,221270616336.0,99.151,anual,70.960063,-0.466148,0.224014
2020-03-25,74956.0,221270616336.0,99.151,anual,76.279346,-0.45102,1.970443
2020-03-26,77710.0,221270616336.0,99.151,anual,79.081968,-0.442993,4.968666
2020-03-27,73429.0,221270616336.0,99.151,anual,74.725387,-0.455165,1.163311
2020-03-30,74640.0,221270616336.0,99.151,anual,75.957767,-0.451565,1.788909
2020-03-31,73020.0,221270616336.0,99.151,anual,74.309166,-0.456096,0.98346
2020-04-01,70967.0,221270616336.0,99.151,anual,72.21992,-0.46187,0.312779
2020-04-02,72253.0,221270616336.0,99.151,anual,73.528624,-0.45805,0.714605
2020-04-03,69538.0,221270616336.0,99.151,anual,70.765691,-0.465728,0.223214
2020-04-06,74073.0,221270616336.0,99.151,anual,75.380756,-0.452568,1.740295
2020-04-07,76358.0,221270616336.0,99.151,anual,77.706098,-0.445879,3.612846
2020-04-08,78625.0,221270616336.0,99.151,anual,80.013122,-0.439242,6.286224
2020-04-09,77682.0,221270616336.0,99.151,anual,79.053473,-0.441837,5.30303
2020-04-13,78836.0,221270616336.0,99.151,anual,80.227847,-0.4384,6.681514
2020-04-14,79918.0,221270616336.0,99.151,anual,81.32895,-0.435172,8.504007
2020-04-15,78831.0,221270616336.0,99.151,anual,80.222759,-0.438184,6.675567
2020-04-16,77812.0,221270616336.0,99.151,anual,79.185768,-0.441,5.47153
2020-04-17,78990.0,221270616336.0,99.151,anual,80.384566,-0.437493,7.069809
2020-04-20,78973.0,221270616336.0,99.151,anual,80.367266,-0.437426,7.022222
2020-04-22,80687.0,221270616336.0,99.151,anual,82.111526,-0.432375,9.773434
2020-04-23,79673.0,221270616336.0,99.151,anual,81.079624,-0.435181,8.259325
2020-04-24,75331.0,221270616336.0,99.151,anual,76.660966,-0.447572,2.663116
2020-04-27,78239.0,221270616336.0,99.151,anual,79.620307,-0.439076,6.033718
