data,preco,eps_ttm,eps_ttm_pit,pe,pe_pit,earnings_yield,pe_z,pe_pct,cape
2019-01-10,2596.639893,133.056667,131.056667,19.515293,19.813108,5.124186,-0.012962,53.676794,28.380164
2019-01-11,2596.26001,133.056667,131.056667,19.512438,19.810209,5.124936,-0.013822,53.653169,28.380164
2019-01-14,2582.610107,133.056667,131.056667,19.409851,19.706057,5.152023,-0.044827,53.453586,28.380164
2019-01-15,2610.300049,133.056667,131.723333,19.617958,19.816535,5.097371,0.0181,53.825858,28.380164
2019-01-16,2616.100098,133.056667,131.723333,19.661548,19.860567,5.086069,0.031278,53.978022,28.380164
2019-01-17,2635.959961,133.056667,131.723333,19.810807,20.011337,5.04775,0.076417,54.613357,28.380164
2019-01-18,2670.709961,133.056667,131.723333,20.071974,20.275147,4.982071,0.155412,55.81906,28.380164
2019-01-22,2632.899902,133.056667,131.723333,19.787809,19.988106,5.053617,0.069389,54.477612,28.380164
2019-01-23,2638.699951,133.056667,131.723333,19.8314,20.032138,5.042508,0.082567,54.716981,28.380164
2019-01-24,2642.330078,133.056667,131.723333,19.858682,20.059696,5.035581,0.090808,54.780702,28.380164
2019-01-25,2664.76001,133.056667,131.723333,20.027257,20.229977,4.993195,0.141832,55.677335,28.380164
2019-01-28,2643.850098,133.056667,131.723333,19.870106,20.071236,5.032686,0.094206,54.776512,28.380164
2019-01-29,2640.0,133.056667,131.723333,19.84117,20.042007,5.040025,0.085419,54.664915,28.380164
2019-01-30,2681.050049,133.056667,131.723333,20.149686,20.353646,4.962857,0.178878,56.260946,28.380164
2019-01-31,2704.100098,133.056667,131.723333,20.322921,20.528634,4.920553,0.231336,57.067834,28.380164
2019-02-01,2706.530029,133.723333,131.723333,20.239774,20.547081,4.940767,0.20608,56.56168,29.541549
2019-02-04,2724.870117,133.723333,131.723333,20.376923,20.686313,4.907512,0.247614,57.455181,29.541549
2019-02-05,2737.699951,133.723333,131.723333,20.472867,20.783713,4.884514,0.276649,57.77972,29.541549
2019-02-06,2731.610107,133.723333,131.723333,20.427326,20.737481,4.895403,0.262772,57.623416,29.541549
2019-02-07,2706.050049,133.723333,131.723333,20.236185,20.543437,4.941643,0.204726,56.419214,29.541549
2019-02-08,2707.879883,133.723333,131.723333,20.249868,20.557329,4.938304,0.208832,56.525535,29.541549
2019-02-11,2709.800049,133.723333,131.723333,20.264228,20.571906,4.934804,0.213142,56.631763,29.541549
2019-02-12,2744.72998,133.723333,131.723333,20.525438,20.837083,4.872003,0.292383,57.959006,29.541549
2019-02-13,2753.030029,133.723333,131.723333,20.587507,20.900094,4.857315,0.311158,58.1517,29.541549
2019-02-14,2745.72998,133.723333,132.39,20.532916,20.739708,4.870229,0.294507,57.95207,29.541549
2019-02-15,2775.600098,133.723333,132.39,20.756289,20.96533,4.817817,0.36228,58.667247,29.541549
2019-02-19,2779.76001,133.723333,132.39,20.787397,20.996752,4.810607,0.371641,58.946452,29.541549
2019-02-20,2784.699951,133.723333,132.39,20.824338,21.034066,4.802073,0.382772,59.138381,29.541549
2019-02-21,2774.879883,133.723333,132.39,20.750903,20.95989,4.819067,0.360361,58.590692,29.541549
2019-02-22,2792.669922,133.723333,132.39,20.883939,21.094266,4.788369,0.400708,59.391304,29.541549
2019-02-25,2796.110107,133.723333,132.39,20.909665,21.120252,4.782477,0.408427,59.452412,29.541549
2019-02-26,2793.899902,133.723333,132.39,20.893137,21.103557,4.786261,0.403298,59.383145,29.541549
2019-02-27,2792.379883,133.723333,132.39,20.88177,21.092076,4.788866,0.39974,59.313938,29.541549
2019-02-28,2784.48999,133.723333,132.39,20.822768,21.03248,4.802435,0.381693,59.027778,29.541549
2019-03-01,2803.689941,134.39,132.39,20.862341,21.177505,4.793326,0.393637,59.219089,29.576196
2019-03-04,2792.810059,134.39,132.39,20.781383,21.095325,4.811999,0.368905,58.673027,29.576196
2019-03-05,2789.649902,134.39,132.39,20.757868,21.071455,4.81745,0.361658,58.517555,29.576196
2019-03-06,2771.449951,134.39,132.39,20.622442,20.933983,4.849086,0.320346,57.928943,29.576196
2019-03-07,2748.929932,134.39,132.39,20.45487,20.763879,4.888811,0.269251,57.384149,29.576196
2019-03-08,2743.070068,134.39,132.39,20.411266,20.719617,4.899255,0.25591,57.099567,29.576196
2019-03-11,2783.300049,134.39,132.39,20.710619,21.023492,4.828441,0.347028,58.329727,29.576196
2019-03-12,2791.52002,134.39,132.39,20.771784,21.085581,4.814223,0.365577,58.693772,29.576196
2019-03-13,2810.919922,134.39,132.39,20.916139,21.232117,4.780997,0.409471,59.749243,29.576196
2019-03-14,2808.47998,134.39,132.39,20.897983,21.213687,4.785151,0.403835,59.550562,29.576196
2019-03-15,2822.47998,134.39,132.39,21.002158,21.319435,4.761416,0.435485,60.388769,29.576196
2019-03-18,2832.939941,134.39,133.056667,21.079991,21.291229,4.743835,0.4591,60.880829,29.576196
2019-03-19,2832.570068,134.39,133.056667,21.077238,21.288449,4.744455,0.45814,60.854553,29.576196
2019-03-20,2824.22998,134.39,133.056667,21.01518,21.225768,4.758465,0.439096,60.353753,29.576196
2019-03-21,2854.879883,134.39,133.056667,21.243246,21.456121,4.707378,0.508542,61.923243,29.576196
2019-03-22,2800.709961,134.39,133.056667,20.840166,21.049001,4.798426,0.385446,59.137931,29.576196
2019-03-25,2798.360107,134.39,133.056667,20.822681,21.031341,4.802456,0.380016,58.897027,29.576196
2019-03-26,2818.459961,134.39,133.056667,20.972245,21.182403,4.768207,0.425564,60.206718,29.576196
2019-03-27,2805.370117,134.39,133.056667,20.874843,21.084025,4.790455,0.395727,59.276797,29.576196
2019-03-28,2815.439941,134.39,133.056667,20.949773,21.159706,4.773321,0.418503,60.025818,29.576196
2019-03-29,2834.399902,134.39,133.056667,21.090854,21.302201,4.741392,0.461473,61.075269,29.576196
2019-04-01,2867.189941,134.683333,133.056667,21.28838,21.548638,4.697398,0.52167,62.209802,30.133517
2019-04-02,2867.23999,134.683333,133.056667,21.288751,21.549014,4.697316,0.521641,62.226042,30.133517
2019-04-03,2873.399902,134.683333,133.056667,21.334488,21.595309,4.687246,0.535469,62.457045,30.133517
2019-04-04,2879.389893,134.683333,133.056667,21.378962,21.640328,4.677496,0.548908,62.516101,30.133517
2019-04-05,2892.73999,134.683333,133.056667,21.478084,21.740662,4.655909,0.57904,63.175966,30.133517
2019-04-08,2895.77002,134.683333,133.056667,21.500582,21.763434,4.651037,0.585749,63.320463,30.133517
2019-04-09,2878.199951,134.683333,133.056667,21.370127,21.631385,4.679429,0.54571,62.435678,30.133517
2019-04-10,2888.209961,134.683333,133.056667,21.44445,21.706616,4.663211,0.568277,63.094728,30.133517
2019-04-11,2888.320068,134.683333,133.056667,21.445267,21.707443,4.663034,0.568366,63.11054,30.133517
2019-04-12,2907.409912,134.683333,133.056667,21.587006,21.850915,4.632416,0.611542,63.811563,30.133517
2019-04-15,2905.580078,134.683333,133.056667,21.57342,21.837163,4.635334,0.607208,63.784247,30.133517
2019-04-16,2907.060059,134.683333,133.056667,21.584408,21.848286,4.632974,0.61039,63.799743,30.133517
2019-04-17,2900.449951,134.683333,133.723333,21.535329,21.689932,4.643532,0.595199,63.430282,30.133517
2019-04-18,2905.030029,134.683333,133.723333,21.569336,21.724182,4.636211,0.60543,63.74519,30.133517
2019-04-22,2907.969971,134.683333,133.723333,21.591164,21.746167,4.631524,0.611932,63.974359,30.133517
2019-04-23,2933.679932,134.683333,133.723333,21.782056,21.93843,4.590935,0.670164,64.844084,30.133517
2019-04-24,2927.25,134.683333,133.723333,21.734315,21.890346,4.601019,0.655347,64.560205,30.133517
2019-04-25,2926.169922,134.683333,133.723333,21.726296,21.882269,4.602717,0.652692,64.53265,30.133517
2019-04-26,2939.879883,134.683333,133.723333,21.82809,21.984794,4.581253,0.683652,65.017065,30.133517
2019-04-29,2943.030029,134.683333,133.723333,21.851479,22.008351,4.576349,0.690599,65.117271,30.133517
2019-04-30,2945.830078,134.683333,133.723333,21.872269,22.02929,4.571999,0.696746,65.260017,30.133517
2019-05-01,2923.72998,134.976667,133.723333,21.661003,21.864023,4.616591,0.631836,64.124414,29.242031
2019-05-02,2917.52002,134.976667,133.723333,21.614995,21.817584,4.626418,0.617558,63.969336,29.242031
2019-05-03,2945.639893,134.976667,133.723333,21.823327,22.027868,4.582253,0.681185,64.963814,29.242031
2019-05-06,2932.469971,134.976667,133.723333,21.725755,21.929381,4.602832,0.651085,64.425532,29.242031
2019-05-07,2884.050049,134.976667,133.723333,21.367027,21.567291,4.680108,0.540986,61.931093,29.242031
2019-05-08,2879.419922,134.976667,133.723333,21.332724,21.532666,4.687634,0.530326,61.777211,29.242031
2019-05-09,2870.719971,134.976667,133.723333,21.268268,21.467607,4.70184,0.510427,61.368466,29.242031
2019-05-10,2881.399902,134.976667,133.723333,21.347393,21.547473,4.684413,0.534544,61.894647,29.242031
2019-05-13,2811.870117,134.976667,133.723333,20.832268,21.02752,4.800245,0.376469,58.259023,29.242031
2019-05-14,2834.409912,134.976667,133.723333,20.999258,21.196076,4.762073,0.427585,59.59253,29.242031
2019-05-15,2850.959961,134.976667,134.39,21.121873,21.214078,4.734429,0.465083,60.627917,29.242031
2019-05-16,2876.320068,134.976667,134.39,21.309758,21.402783,4.692686,0.522595,61.704835,29.242031
2019-05-17,2859.530029,134.976667,134.39,21.185366,21.277848,4.72024,0.484292,61.000424,29.242031
2019-05-20,2840.22998,134.976667,134.39,21.042377,21.134236,4.752315,0.440291,59.788136,29.242031
2019-05-21,2864.360107,134.976667,134.39,21.22115,21.313789,4.71228,0.495044,61.160525,29.242031
2019-05-22,2856.27002,134.976667,134.39,21.161213,21.25359,4.725627,0.476517,60.88061,29.242031
2019-05-23,2822.23999,134.976667,134.39,20.909095,21.000372,4.782608,0.398993,58.569615,29.242031
2019-05-24,2826.060059,134.976667,134.39,20.937397,21.028797,4.776143,0.407586,58.967851,29.242031
2019-05-28,2802.389893,134.976667,134.39,20.762032,20.852667,4.816484,0.353628,57.293869,29.242031
2019-05-29,2783.02002,134.976667,134.39,20.618527,20.708535,4.850007,0.309462,56.593407,29.242031
2019-05-30,2788.860107,134.976667,134.39,20.661794,20.751991,4.839851,0.322684,56.780735,29.242031
2019-05-31,2752.060059,134.976667,134.39,20.389154,20.478161,4.904568,0.238826,55.658784,29.242031
2019-06-03,2744.449951,135.27,134.39,20.288682,20.421534,4.928857,0.207891,55.044322,29.283796
2019-06-04,2803.27002,135.27,134.39,20.723516,20.859216,4.825436,0.341524,57.130802,29.283796
2019-06-05,2826.149902,135.27,134.39,20.892658,21.029466,4.78637,0.39345,58.498524,29.283796
2019-06-06,2843.48999,135.27,134.39,21.020847,21.158494,4.757182,0.432775,59.738617,29.283796
2019-06-07,2873.340088,135.27,134.39,21.241518,21.380609,4.707762,0.500537,61.483354,29.283796
2019-06-10,2886.72998,135.27,134.39,21.340504,21.480244,4.685925,0.530854,62.173547,29.283796
2019-06-11,2885.719971,135.27,134.39,21.333037,21.472728,4.687565,0.528413,62.063158,29.283796
2019-06-12,2879.840088,135.27,134.39,21.28957,21.428976,4.697136,0.514896,61.784512,29.283796
2019-06-13,2891.639893,135.27,134.39,21.376801,21.516779,4.677968,0.541604,62.389567,29.283796
2019-06-14,2886.97998,135.27,134.39,21.342352,21.482104,4.685519,0.530854,62.195122,29.283796
2019-06-17,2889.669922,135.27,134.683333,21.362238,21.45529,4.681157,0.536833,62.295082,29.283796
2019-06-18,2917.75,135.27,134.683333,21.569823,21.663779,4.636107,0.600597,63.907563,29.283796
2019-06-19,2926.459961,135.27,134.683333,21.634213,21.728449,4.622308,0.620251,64.468711,29.283796
2019-06-20,2954.179932,135.27,134.683333,21.839136,21.934265,4.578936,0.683173,65.533165,29.283796
2019-06-21,2950.459961,135.27,134.683333,21.811636,21.906645,4.584709,0.674494,65.337809,29.283796
2019-06-24,2945.350098,135.27,134.683333,21.77386,21.868705,4.592663,0.662653,65.142617,29.283796
2019-06-25,2917.379883,135.27,134.683333,21.567087,21.661031,4.636695,0.598758,63.731656,29.283796
2019-06-26,2913.780029,135.27,134.683333,21.540475,21.634303,4.642423,0.590389,63.453479,29.283796
2019-06-27,2924.919922,135.27,134.683333,21.622828,21.717015,4.624742,0.615598,64.348555,29.283796
2019-06-28,2941.76001,135.27,134.683333,21.74732,21.842049,4.598268,0.653785,65.075377,29.283796
2019-07-01,2964.330078,134.48,134.683333,22.042907,22.009628,4.536607,0.744685,67.057346,29.986685
2019-07-02,2973.01001,134.48,134.683333,22.107451,22.074075,4.523362,0.764336,67.698745,29.986685
2019-07-03,2995.820068,134.48,134.683333,22.277068,22.243436,4.488921,0.816361,69.970724,29.986685
2019-07-05,2990.409912,134.48,134.683333,22.236838,22.203266,4.497042,0.803677,69.481605,29.986685
2019-07-08,2975.949951,134.48,134.683333,22.129313,22.095904,4.518893,0.770254,67.906394,29.986685
2019-07-09,2979.629883,134.48,134.683333,22.156677,22.123227,4.513312,0.778434,68.33751,29.986685
2019-07-10,2993.070068,134.48,134.683333,22.256619,22.223018,4.493045,0.808987,69.812109,29.986685
2019-07-11,2999.909912,134.48,134.683333,22.30748,22.273802,4.482801,0.824389,70.24207,29.986685
2019-07-12,3013.77002,134.48,134.683333,22.410544,22.376711,4.462185,0.855879,71.631206,29.986685
2019-07-15,3014.300049,134.48,134.976667,22.414486,22.332008,4.461401,0.856786,71.684737,29.986685
2019-07-16,3004.040039,134.48,134.976667,22.338192,22.255995,4.476638,0.832949,70.571071,29.986685
2019-07-17,2984.419922,134.48,134.976667,22.192296,22.110636,4.506068,0.78766,68.625,29.986685
2019-07-18,2995.110107,134.48,134.976667,22.271788,22.189836,4.489985,0.811913,69.762599,29.986685
2019-07-19,2976.610107,134.48,134.976667,22.134221,22.052775,4.517891,0.769199,67.776853,29.986685
2019-07-22,2985.030029,134.48,134.976667,22.196832,22.115156,4.505147,0.788259,68.705784,29.986685
2019-07-23,3005.469971,134.48,134.976667,22.348825,22.266589,4.474508,0.834883,70.757072,29.986685
2019-07-24,3019.560059,134.48,134.976667,22.453599,22.370978,4.453629,0.866912,72.224532,29.986685
2019-07-25,3003.669922,134.48,134.976667,22.33544,22.253253,4.47719,0.830141,70.448878,29.986685
2019-07-26,3025.860107,134.48,134.976667,22.500447,22.417653,4.444356,0.880762,72.704612,29.986685
2019-07-29,3020.969971,134.48,134.976667,22.464084,22.381424,4.45155,0.869217,72.383721,29.986685
2019-07-30,3013.179932,134.48,134.976667,22.406157,22.32371,4.463059,0.851026,71.481943,29.986685
2019-07-31,2980.379883,134.48,134.976667,22.162254,22.080704,4.512176,0.775452,67.966805,29.986685
2019-08-01,2953.560059,133.69,134.976667,22.092603,21.882005,4.526402,0.753697,67.02613,28.705397
2019-08-02,2932.050049,133.69,134.976667,21.931708,21.722644,4.559608,0.703787,65.630182,28.705397
2019-08-05,2844.73999,133.69,134.976667,21.27863,21.075791,4.699551,0.501934,60.671363,28.705397
2019-08-06,2881.77002,133.69,134.976667,21.555614,21.350135,4.639163,0.587339,62.966031,28.705397
2019-08-07,2883.97998,133.69,134.976667,21.572144,21.366508,4.635608,0.59228,63.188406,28.705397
2019-08-08,2938.090088,133.69,134.976667,21.976887,21.767392,4.550235,0.717126,65.93543,28.705397
2019-08-09,2918.649902,133.69,134.976667,21.831475,21.623366,4.580543,0.671985,64.915184,28.705397
2019-08-12,2882.699951,133.69,134.976667,21.56257,21.357024,4.637666,0.588709,62.903226,28.705397
2019-08-13,2926.320068,133.69,134.976667,21.888848,21.680192,4.568536,0.689357,65.398925,28.705397
2019-08-14,2840.600098,133.69,134.976667,21.247663,21.04512,4.7064,0.491007,60.371901,28.705397
2019-08-15,2847.600098,133.69,135.27,21.300023,21.051232,4.694831,0.507065,60.760017,28.705397
2019-08-16,2888.679932,133.69,135.27,21.6073,21.354919,4.628066,0.601921,63.583815,28.705397
2019-08-19,2923.649902,133.69,135.27,21.868875,21.613439,4.572709,0.682617,65.208419,28.705397
2019-08-20,2900.51001,133.69,135.27,21.695789,21.442375,4.609189,0.628896,64.026403,28.705397
2019-08-21,2924.429932,133.69,135.27,21.87471,21.619206,4.571489,0.684041,65.360825,28.705397
2019-08-22,2922.949951,133.69,135.27,21.863639,21.608265,4.573804,0.68041,65.169002,28.705397
2019-08-23,2847.110107,133.69,135.27,21.296358,21.047609,4.695639,0.504746,60.609806,28.705397
2019-08-26,2878.379883,133.69,135.27,21.530256,21.278775,4.644627,0.576973,62.397035,28.705397
2019-08-27,2869.159912,133.69,135.27,21.46129,21.210615,4.659552,0.555478,62.041993,28.705397
2019-08-28,2887.939941,133.69,135.27,21.601765,21.349449,4.629251,0.598796,63.415638,28.705397
2019-08-29,2924.580078,133.69,135.27,21.875833,21.620316,4.571255,0.683443,65.446318,28.705397
2019-08-30,2926.459961,133.69,135.27,21.889894,21.634213,4.568318,0.687588,65.583882,28.705397
2019-09-03,2906.27002,132.9,135.27,21.868096,21.484956,4.572872,0.680634,65.187012,29.22952
2019-09-04,2937.780029,132.9,135.27,22.105192,21.717898,4.523824,0.753821,67.419885,29.22952
2019-09-05,2976.0,132.9,135.27,22.392777,22.000444,4.465726,0.8426,71.622177,29.22952
2019-09-06,2978.709961,132.9,135.27,22.413168,22.020477,4.461663,0.848616,71.962233,29.22952
2019-09-09,2978.429932,132.9,135.27,22.41106,22.018407,4.462082,0.847665,71.89167,29.22952
2019-09-10,2979.389893,132.9,135.27,22.418284,22.025504,4.460645,0.849602,72.067268,29.22952
2019-09-11,3000.929932,132.9,135.27,22.580361,22.184741,4.428627,0.899481,73.96474,29.22952
2019-09-12,3009.570068,132.9,135.27,22.645373,22.248614,4.415913,0.919275,74.672131,29.22952
2019-09-13,3007.389893,132.9,135.27,22.628968,22.232497,4.419114,0.913849,74.436706,29.22952
2019-09-16,2997.959961,132.9,134.48,22.558013,22.29298,4.433015,0.891536,73.669124,29.22952
2019-09-17,3005.699951,132.9,134.48,22.616252,22.350535,4.421599,0.909242,74.212034,29.22952
2019-09-18,3006.72998,132.9,134.48,22.624003,22.358194,4.420084,0.911302,74.304419,29.22952
2019-09-19,3006.790039,132.9,134.48,22.624455,22.358641,4.419996,0.911101,74.355828,29.22952
2019-09-20,2992.070068,132.9,134.48,22.513695,22.249183,4.441741,0.876461,73.017171,29.22952
2019-09-23,2991.780029,132.9,134.48,22.511513,22.247026,4.442172,0.875469,72.987331,29.22952
2019-09-24,2966.600098,132.9,134.48,22.322047,22.059787,4.479876,0.816473,70.138889,29.22952
2019-09-25,2984.870117,132.9,134.48,22.459519,22.195643,4.452455,0.858775,72.396897,29.22952
2019-09-26,2977.620117,132.9,134.48,22.404967,22.141732,4.463296,0.841573,71.387755,29.22952
2019-09-27,2961.790039,132.9,134.48,22.285854,22.024019,4.487151,0.804381,69.726642,29.22952
2019-09-30,2976.73999,132.9,134.48,22.398345,22.135187,4.464616,0.838961,71.288744,29.22952
2019-10-01,2940.25,135.09,134.48,21.76512,21.863846,4.594507,0.642469,63.921728,28.841123
2019-10-02,2887.610107,135.09,134.48,21.375454,21.472413,4.678263,0.521519,60.676447,28.841123
2019-10-03,2910.629883,135.09,134.48,21.545857,21.643589,4.641263,0.574204,62.077393,28.841123
2019-10-04,2952.01001,135.09,134.48,21.852173,21.951294,4.576204,0.669007,64.576547,28.841123
2019-10-07,2938.790039,135.09,134.48,21.754312,21.85299,4.59679,0.63847,63.899064,28.841123
2019-10-08,2893.060059,135.09,134.48,21.415797,21.512939,4.66945,0.53332,60.86249,28.841123
2019-10-09,2919.399902,135.09,134.48,21.610777,21.708804,4.627321,0.59365,62.95242,28.841123
2019-10-10,2938.129883,135.09,134.48,21.749425,21.848081,4.597823,0.63649,63.861789,28.841123
2019-10-11,2970.27002,135.09,134.48,21.987342,22.087076,4.548071,0.710107,65.8269,28.841123
2019-10-14,2966.149902,135.09,134.48,21.956843,22.056439,4.554389,0.700429,65.637693,28.841123
2019-10-15,2995.679932,135.09,133.69,22.175438,22.407659,4.509494,0.768032,68.006496,28.841123
2019-10-16,2989.689941,135.09,133.69,22.131097,22.362854,4.518529,0.754027,67.451299,28.841123
2019-10-17,2997.949951,135.09,133.69,22.192242,22.424639,4.506079,0.772759,68.356998,28.841123
2019-10-18,2986.199951,135.09,133.69,22.105263,22.336749,4.52381,0.745519,66.991079,28.841123
2019-10-21,3006.719971,135.09,133.69,22.257162,22.490238,4.492936,0.792423,69.517633,28.841123
2019-10-22,2995.98999,135.09,133.69,22.177733,22.409978,4.509027,0.767511,68.071313,28.841123
2019-10-23,3004.52002,135.09,133.69,22.240877,22.473783,4.496226,0.786862,69.218307,28.841123
2019-10-24,3010.290039,135.09,133.69,22.283589,22.516942,4.487607,0.799862,69.878543,28.841123
2019-10-25,3022.550049,135.09,133.69,22.374343,22.608647,4.469405,0.827768,71.145285,28.841123
2019-10-28,3039.419922,135.09,133.69,22.499222,22.734834,4.444598,0.86625,73.017799,28.841123
2019-10-29,3036.889893,135.09,133.69,22.480494,22.715909,4.448301,0.86013,72.78609,28.841123
2019-10-30,3046.77002,135.09,133.69,22.553631,22.789812,4.433876,0.882533,73.686338,28.841123
2019-10-31,3037.560059,135.09,133.69,22.485455,22.720922,4.447319,0.86105,72.848485,28.841123
2019-11-01,3066.909912,137.28,133.69,22.340544,22.940459,4.476167,0.815754,70.436187,29.836868
2019-11-04,3078.27002,137.28,133.69,22.423296,23.025432,4.459648,0.841175,71.982237,29.836868
2019-11-05,3074.620117,137.28,133.69,22.396708,22.998131,4.464942,0.832629,71.347861,29.836868
2019-11-06,3076.780029,137.28,133.69,22.412442,23.014287,4.461807,0.837231,71.722469,29.836868
2019-11-07,3085.179932,137.28,133.69,22.47363,23.077118,4.449659,0.855947,72.701613,29.836868
2019-11-08,3093.080078,137.28,133.69,22.531178,23.136211,4.438294,0.87352,73.518742,29.836868
2019-11-11,3087.01001,137.28,133.69,22.486961,23.090807,4.447022,0.859477,72.92506,29.836868
2019-11-12,3091.840088,137.28,133.69,22.522145,23.126936,4.440074,0.870105,73.378977,29.836868
2019-11-13,3094.040039,137.28,133.69,22.53817,23.143392,4.436917,0.874775,73.550725,29.836868
2019-11-14,3096.629883,137.28,133.69,22.557036,23.162764,4.433207,0.880324,73.923541,29.836868
2019-11-15,3120.459961,137.28,132.9,22.730623,23.479759,4.399351,0.933932,76.267096,29.836868
2019-11-18,3122.030029,137.28,132.9,22.74206,23.491573,4.397139,0.937133,76.357057,29.836868
2019-11-19,3120.179932,137.28,132.9,22.728583,23.477652,4.399746,0.932593,76.205788,29.836868
2019-11-20,3108.459961,137.28,132.9,22.643211,23.389465,4.416335,0.905721,75.010044,29.836868
2019-11-21,3103.540039,137.28,132.9,22.607372,23.352446,4.423336,0.894256,74.337349,29.836868
2019-11-22,3110.290039,137.28,132.9,22.656542,23.403236,4.413736,0.90921,75.190686,29.836868
2019-11-25,3133.639893,137.28,132.9,22.826631,23.578931,4.380848,0.96172,76.966292,29.836868
2019-11-26,3140.52002,137.28,132.9,22.876748,23.6307,4.371251,0.976919,77.176093,29.836868
2019-11-27,3153.629883,137.28,132.9,22.972246,23.729344,4.353079,1.006204,77.546111,29.836868
2019-11-29,3140.97998,137.28,132.9,22.880099,23.634161,4.37061,0.977171,77.154309,29.836868
2019-12-02,3113.870117,139.47,132.9,22.326451,23.430174,4.478992,0.804767,69.63141,30.331822
2019-12-03,3093.199951,139.47,132.9,22.178246,23.274642,4.508923,0.758445,67.360833,30.331822
2019-12-04,3112.76001,139.47,132.9,22.318492,23.421821,4.48059,0.801793,69.535629,30.331822
2019-12-05,3117.429932,139.47,132.9,22.351975,23.45696,4.473878,0.811936,70.148059,30.331822
2019-12-06,3145.909912,139.47,132.9,22.556176,23.671256,4.433376,0.875135,73.6,30.331822
2019-12-09,3135.959961,139.47,132.9,22.484835,23.596388,4.447442,0.852652,72.45102,30.331822
2019-12-10,3132.52002,139.47,132.9,22.460171,23.570504,4.452326,0.844691,72.102318,30.331822
2019-12-11,3141.629883,139.47,132.9,22.525489,23.639051,4.439415,0.864707,73.112265,30.331822
2019-12-12,3168.570068,139.47,132.9,22.71865,23.841761,4.40167,0.924452,76.038339,30.331822
2019-12-13,3168.800049,139.47,132.9,22.720299,23.843492,4.401351,0.924622,76.047904,30.331822
2019-12-16,3191.449951,139.47,135.09,22.882698,23.62462,4.370114,0.974764,77.254589,30.331822
2019-12-17,3192.52002,139.47,135.09,22.890371,23.632541,4.368649,0.97677,77.30355,30.331822
2019-12-18,3191.139893,139.47,135.09,22.880475,23.622325,4.370539,0.973313,77.192982,30.331822
2019-12-19,3205.370117,139.47,135.09,22.982506,23.727664,4.351136,1.004652,77.760064,30.331822
2019-12-20,3221.219971,139.47,135.09,23.09615,23.844992,4.329726,1.039576,78.884462,30.331822
2019-12-23,3224.01001,139.47,135.09,23.116154,23.865645,4.325979,1.045363,78.932696,30.331822
2019-12-24,3223.379883,139.47,135.09,23.111636,23.860981,4.326825,1.043524,78.901274,30.331822
2019-12-26,3239.909912,139.47,135.09,23.230156,23.983344,4.304749,1.079928,79.904497,30.331822
2019-12-27,3240.02002,139.47,135.09,23.230946,23.984159,4.304603,1.079708,79.91249,30.331822
2019-12-30,3221.290039,139.47,135.09,23.096652,23.845511,4.329632,1.037505,78.767396,30.331822
2019-12-31,3230.780029,139.47,135.09,23.164695,23.91576,4.316914,1.058225,79.252782,30.331822
2020-01-02,3257.850098,131.756667,135.09,24.726264,24.116146,4.044283,1.542915,99.006754,30.98522
2020-01-03,3234.850098,131.756667,135.09,24.5517,23.945889,4.073038,1.487681,97.934869,30.98522
2020-01-06,3246.280029,131.756667,135.09,24.63845,24.030498,4.058697,1.513661,98.37237,30.98522
2020-01-07,3237.179932,131.756667,135.09,24.569382,23.963135,4.070106,1.491239,98.055556,30.98522
2020-01-08,3253.050049,131.756667,135.09,24.689833,24.080613,4.05025,1.527523,98.650794,30.98522
2020-01-09,3274.699951,131.756667,135.09,24.85415,24.240876,4.023473,1.577338,99.52381,30.98522
2020-01-10,3265.350098,131.756667,135.09,24.783187,24.171664,4.034994,1.55413,99.246032,30.98522
2020-01-13,3288.129883,131.756667,135.09,24.95608,24.340291,4.00704,1.606521,99.563492,30.98522
2020-01-14,3283.149902,131.756667,135.09,24.918283,24.303427,4.013118,1.593575,99.484127,30.98522
2020-01-15,3289.290039,131.756667,137.28,24.964885,23.960446,4.005626,1.606782,99.563492,30.98522
2020-01-16,3316.810059,131.756667,137.28,25.173755,24.160912,3.972391,1.670098,99.68254,30.98522
2020-01-17,3329.620117,131.756667,137.28,25.27098,24.254226,3.957108,1.698779,99.722222,30.98522
2020-01-21,3320.790039,131.756667,137.28,25.203962,24.189904,3.96763,1.676661,99.642857,30.98522
2020-01-22,3321.75,131.756667,137.28,25.211248,24.196897,3.966484,1.677492,99.642857,30.98522
2020-01-23,3325.540039,131.756667,137.28,25.240013,24.224505,3.961963,1.685001,99.642857,30.98522
2020-01-24,3295.469971,131.756667,137.28,25.011789,24.005463,3.998115,1.613181,99.365079,30.98522
2020-01-27,3243.629883,131.756667,137.28,24.618336,23.62784,4.062013,1.490507,97.738095,30.98522
2020-01-28,3276.23999,131.756667,137.28,24.865838,23.865385,4.021582,1.565584,99.166667,30.98522
2020-01-29,3273.399902,131.756667,137.28,24.844283,23.844696,4.025071,1.557617,99.007937,30.98522
2020-01-30,3283.659912,131.756667,137.28,24.922154,23.919434,4.012494,1.580268,99.206349,30.98522
2020-01-31,3225.52002,131.756667,137.28,24.480887,23.495921,4.084819,1.443106,96.865079,30.98522
2020-02-03,3248.919922,124.043333,137.28,26.191814,23.666375,3.817987,1.968116,100.0,30.729689
2020-02-04,3297.590088,124.043333,137.28,26.584178,24.020907,3.761636,2.086307,100.0,30.729689
